epoch,train_loss,lr,val_loss,val_roc_auc,val_pr_auc,val_f1,val_recall,val_specificity,val_accuracy,seconds
1,0.9994520197312037,0.0001,0.9588092565536499,0.4291505492921339,0.05998336230082045,0.049010855989299544,0.1577172096908939,0.8619509539375274,0.834023464458247,27.2
2,0.9424500142534574,0.0001,0.9441254905291966,0.47231197729320595,0.06464158984162187,0.04037813514475467,0.14530373552929945,0.8521520628386511,0.8302277432712215,26.9
3,0.909037376443545,0.0001,0.9521740078926086,0.45894392777697657,0.0602007657122695,0.04851362200756581,0.15088316028165652,0.8553177852458617,0.8354037267080745,27.0
4,0.9128239676356316,0.0001,0.9642369151115417,0.45023447269551714,0.06161573944696297,0.05393830437101288,0.15754863348848308,0.8433579875893825,0.8250517598343684,23.3
