epoch,train_loss,lr,val_loss,val_roc_auc,val_pr_auc,val_f1,val_recall,val_specificity,val_accuracy,seconds
1,1.0033897285660107,0.0001,0.9848363314356122,0.4445884811287189,0.05422706819313572,0.05403578741924606,0.24191603091979028,0.7436147732207024,0.7342995169082126,889.3
2,0.9611195425192515,0.0001,0.9688107030732291,0.4338033810664893,0.0585245298719816,0.05083273279114827,0.22003222341568202,0.777137318832483,0.7674258109040718,15.8
3,0.9313717186450958,0.0001,0.9379202212606158,0.485307710413993,0.09026328060597165,0.05911287836179049,0.1775674304809643,0.8597665072787939,0.8385093167701864,16.3
4,0.9117235665520033,0.0001,0.9310681905065264,0.5086319039135047,0.08707795489949674,0.06339941161006184,0.19462047977085573,0.8426409372814677,0.8271221532091096,24.4
5,0.8878339181343714,0.0001,0.9288960184369769,0.5131579005816171,0.08830316765063673,0.06824943319737697,0.19870211242391694,0.8508850280854444,0.8354037267080745,14.6
